state,expenditure,year,raw,inf_adj,inf_adj_perchild
Hawaii,othercashserv,2003,319433.875,410490.4688,1.322903872
Idaho,othercashserv,2003,249713.375,320895.7188,0.797553658
Illinois,othercashserv,2003,4125393,5301361.5,1.555540562
Indiana,othercashserv,2003,1441114,1851912.375,1.106315494
Iowa,othercashserv,2003,692858.5,890362.0625,1.163177133
Kansas,othercashserv,2003,698587.1875,897723.75,1.196483254
Kentucky,othercashserv,2003,920644.75,1183080.25,1.12073493
Louisiana,othercashserv,2003,559590.9375,719105.75,0.57024771
Maine,othercashserv,2003,586161.875,753250.9375,2.385925293
Maryland,othercashserv,2003,1456848,1872131.5,1.285911441
Massachusetts,othercashserv,2003,1779459.5,2286705.25,1.44188571
Michigan,othercashserv,2003,3699645.75,4754252.5,1.749725461
Minnesota,othercashserv,2003,2397187,3080519.75,2.264057636
Mississippi,othercashserv,2003,436907.9688,561451.25,0.697717607
Missouri,othercashserv,2003,1088952.5,1399365.125,0.929340184
Montana,othercashserv,2003,190216.5469,244438.9375,1.02871418
Nebraska,othercashserv,2003,563035,723531.5625,1.523108959
Nevada,othercashserv,2003,400389.9063,514523.5,0.862716913
New Hampshire,othercashserv,2003,310815.375,399415.2188,1.210708737
New Jersey,othercashserv,2003,1598076.875,2053618.5,0.919466197
New Mexico,othercashserv,2003,395739.9375,508548.0313,0.957883537
New York,othercashserv,2003,8267574.5,10624297,2.173794031
North Carolina,othercashserv,2003,2244623.5,2884467.25,1.323788881
North Dakota,othercashserv,2003,241363.4063,310165.5313,1.921648145
Ohio,othercashserv,2003,3443711,4425362,1.468656659
Oklahoma,othercashserv,2003,547922.875,704111.625,0.751409054
Oregon,othercashserv,2003,1162909.75,1494404.375,1.659982681
Pennsylvania,othercashserv,2003,4887370.5,6280545.5,2.050927639
Rhode Island,othercashserv,2003,360381.375,463110.3125,1.745195508
South Carolina,othercashserv,2003,771973.25,992028.9375,0.913086236
South Dakota,othercashserv,2003,188719.4531,242515.0938,1.156640291
Tennessee,othercashserv,2003,1353833.625,1739752.25,1.156524062
Texas,othercashserv,2003,2835499.75,3643776.25,0.562769353
Utah,othercashserv,2003,464751.125,597231.3125,0.761004865
Vermont,othercashserv,2003,281787.1563,362112.3125,2.36803174
Virginia,othercashserv,2003,1647348.875,2116935.75,1.121329069
Washington,othercashserv,2003,1787303.75,2296785.75,1.43353343
West Virginia,othercashserv,2003,302805.1875,389121.6563,0.933505893
Wisconsin,othercashserv,2003,2113379.5,2715811.25,1.882485628
Wyoming,othercashserv,2003,107584.9688,138252.7188,1.044299483
Alabama,SNAP,2003,233061.9063,299497.625,0.254145801
Alaska,SNAP,2003,33784.37891,43414.82422,0.219768479
Arizona,SNAP,2003,278179.75,357476.5938,0.233382463
Arkansas,SNAP,2003,150648.2188,193591.4219,0.26946342
California,SNAP,2003,1218583.375,1565948,0.15792878
Colorado,SNAP,2003,105315.6953,135336.5781,0.111830577
Connecticut,SNAP,2003,74514.07813,95754.77344,0.10657905
Delaware,SNAP,2003,25329.40039,32549.70117,0.154617921
District of Columbia,SNAP,2003,40371.03125,51879.04297,0.430363625
Florida,SNAP,2003,455434,585258.25,0.144826934
Georgia,SNAP,2003,398247.1563,511769.9688,0.212953821
Hawaii,SNAP,2003,65131.83594,83698.0625,0.269737065
Idaho,SNAP,2003,39438.49609,50680.67969,0.125961676
Illinois,SNAP,2003,522158.5938,671003.125,0.196887642
Indiana,SNAP,2003,243301.2969,312655.8125,0.186777711
Iowa,SNAP,2003,70592.38281,90715.17188,0.118511125
Kansas,SNAP,2003,66964.59375,86053.26563,0.114691503
Kentucky,SNAP,2003,212483.0781,273052.6875,0.258663505
Louisiana,SNAP,2003,351542.0938,451751.3125,0.35823682
Maine,SNAP,2003,45409.625,58353.91797,0.184836268
Maryland,SNAP,2003,127691.3516,164090.5625,0.112708926
Massachusetts,SNAP,2003,128407.8906,165011.3438,0.10404817
Michigan,SNAP,2003,384490.5313,494091.9063,0.181842506
Minnesota,SNAP,2003,115152.6328,147977.5938,0.108757555
Mississippi,SNAP,2003,170887.6563,219600.2344,0.272898048
Missouri,SNAP,2003,270738.625,347914.3438,0.231055334
Montana,SNAP,2003,31510.23828,40492.42578,0.170411199
Nebraska,SNAP,2003,43757.78516,56231.21094,0.118372522
Nevada,SNAP,2003,57238.125,73554.20313,0.123330526
New Hampshire,SNAP,2003,18507.52344,23783.20703,0.072091736
New Jersey,SNAP,2003,169749.3281,218137.4219,0.097666621
New Mexico,SNAP,2003,97808.36719,125689.2422,0.236743927
New York,SNAP,2003,756105.5625,971638.125,0.198802918
North Carolina,SNAP,2003,318836.7188,409723.0938,0.188037112
North Dakota,SNAP,2003,17653.92188,22686.28125,0.140554145
Ohio,SNAP,2003,431470.375,554463.625,0.18401131
Oklahoma,SNAP,2003,181227.3594,232887.3281,0.248531118
Oregon,SNAP,2003,164967.2188,211992.1406,0.235480621
Pennsylvania,SNAP,2003,355812.7188,457239.3125,0.14931263
Rhode Island,SNAP,2003,35707.51953,45886.16797,0.172918484
South Carolina,SNAP,2003,226111.3438,290565.7813,0.267443419
South Dakota,SNAP,2003,24701.86523,31743.2832,0.151394963
Tennessee,SNAP,2003,324807.7813,417396.2188,0.277469844
Texas,SNAP,2003,1090894,1401860,0.21651271
Utah,SNAP,2003,56724.08984,72893.64063,0.092882633
Vermont,SNAP,2003,14788.35059,19003.86133,0.124275662
Virginia,SNAP,2003,175418.2188,225422.2656,0.119404912
Washington,SNAP,2003,173134.125,222487.0781,0.138864785
West Virginia,SNAP,2003,89882.83594,115504.4922,0.277096182
Wisconsin,SNAP,2003,128871.4531,165607.0469,0.114791811
Wyoming,SNAP,2003,12099.30078,15548.28125,0.117444791
Alabama,socsec,2003,346639.6025,445451.3438,0.377998292
Alaska,socsec,2003,39482.63539,50737.40234,0.256835818
Arizona,socsec,2003,278812.3309,358289.5,0.233913183
Arkansas,socsec,2003,184597.0922,237217.625,0.330187529
California,socsec,2003,1494377.613,1920359.125,0.193671793
Colorado,socsec,2003,195387.8793,251084.3906,0.207474664
Connecticut,socsec,2003,174862.0097,224707.5,0.250108808
Delaware,socsec,2003,50113.62987,64398.82813,0.305907965
District of Columbia,socsec,2003,22727.15156,29205.66602,0.242276177
Florida,socsec,2003,972716.1502,1249994.875,0.309321433
Georgia,socsec,2003,495495.4168,636739.4375,0.264955163
Hawaii,socsec,2003,59533.06243,76503.32813,0.246550307
Idaho,socsec,2003,68386.01508,87879.86719,0.218416467
Illinois,socsec,2003,642999.5345,826290.5,0.242452502
Indiana,socsec,2003,338830.5832,435416.3125,0.260113716
Iowa,socsec,2003,128511.3971,165144.3594,0.21574609
Kansas,socsec,2003,130728.1716,167993.0469,0.223900571
Kentucky,socsec,2003,272028.3883,349571.75,0.331150204
Louisiana,socsec,2003,315055.9462,404864.5938,0.321055859
Maine,socsec,2003,69995.2212,89947.78906,0.284909964
Maryland,socsec,2003,304541.8316,391353.3438,0.268808991
Massachusetts,socsec,2003,309725.7619,398015,0.250968993
Michigan,socsec,2003,596288.5763,766264.3125,0.282011151
Minnesota,socsec,2003,200492.4983,257644.1094,0.189358011
Mississippi,socsec,2003,245830.7397,315906.3125,0.392577976
Missouri,socsec,2003,352321.463,452752.875,0.30068025
Montana,socsec,2003,51113.99956,65684.35938,0.276430696
Nebraska,socsec,2003,77772.18073,99941.61719,0.210387453
Nevada,socsec,2003,117183.6233,150587.5313,0.252494603
New Hampshire,socsec,2003,74127.66769,95258.21094,0.288746983
New Jersey,socsec,2003,454014.0898,583433.625,0.261220604
New Mexico,socsec,2003,108668.4341,139645.0313,0.263030559
New York,socsec,2003,967473.9849,1243258.375,0.254378021
North Carolina,socsec,2003,490005.9761,629685.1875,0.288985878
North Dakota,socsec,2003,22757.40403,29244.54102,0.181186214
Ohio,socsec,2003,545568.111,701085.625,0.232671142
Oklahoma,socsec,2003,208118.0615,267443.4063,0.285408437
Oregon,socsec,2003,168477.9071,216503.5625,0.240491912
Pennsylvania,socsec,2003,646494.21,830781.375,0.2712937
Rhode Island,socsec,2003,50726.55912,65186.47656,0.245650217
South Carolina,socsec,2003,280269.1242,360161.5625,0.331500977
South Dakota,socsec,2003,38466.56611,49431.69531,0.235757262
Tennessee,socsec,2003,377860.4925,485571.9375,0.322790593
Texas,socsec,2003,1090219.962,1400993.875,0.216378927
Utah,socsec,2003,112175.7446,144152.125,0.183681712
Vermont,socsec,2003,31132.06358,40006.44922,0.261621982
Virginia,socsec,2003,377328.9271,484888.8438,0.256842911
Washington,socsec,2003,270310.457,347364.125,0.216806501
West Virginia,socsec,2003,121213.5635,155766.2344,0.373684406
Wisconsin,socsec,2003,237549.0168,305263.8125,0.211595982
Wyoming,socsec,2003,28480.2472,36598.71484,0.276450396
Alabama,fedSSI,2003,158446.5854,203612.75,0.172780424
Alaska,fedSSI,2003,5616.72384,7217.805664,0.036536973
Arizona,fedSSI,2003,89122.49568,114527.4141,0.074770465
Arkansas,fedSSI,2003,87234.3648,112101.0547,0.156035498
California,fedSSI,2003,403252.7545,518202.4375,0.052261684
Colorado,fedSSI,2003,35902.3224,46136.5,0.038123257
Connecticut,fedSSI,2003,35748.01716,45938.20703,0.051131137
Delaware,fedSSI,2003,16197.6672,20814.91211,0.09887521
District of Columbia,fedSSI,2003,22834.2138,29343.24609,0.243417472
Florida,fedSSI,2003,436810.0928,561325.5,0.138904586
Georgia,fedSSI,2003,173963.5027,223552.875,0.093023114
Hawaii,fedSSI,2003,7675.51512,9863.467773,0.031787388
Idaho,fedSSI,2003,19430.01432,24968.66016,0.062057067
Illinois,fedSSI,2003,248879.1446,319823.6875,0.093843572
Indiana,fedSSI,2003,107456.5892,138087.75,0.082492359
Iowa,fedSSI,2003,33921.41436,43590.92188,0.056947578
Kansas,fedSSI,2003,36856.17144,47362.25,0.063124247
Kentucky,fedSSI,2003,147186.5281,189142.9531,0.1791756
Louisiana,fedSSI,2003,172033.6674,221072.9219,0.175309867
Maine,fedSSI,2003,17542.2048,22542.71875,0.071404152
Maryland,fedSSI,2003,78335.93532,100666.0781,0.06914454
Massachusetts,fedSSI,2003,83308.77495,107056.4531,0.067504622
Michigan,fedSSI,2003,207096.1517,266130.1875,0.097944893
Minnesota,fedSSI,2003,53476.773,68720.65625,0.050506905
Mississippi,fedSSI,2003,122723.5946,157706.7031,0.19598271
Missouri,fedSSI,2003,104660.757,134494.9531,0.08932019
Montana,fedSSI,2003,9912.74976,12738.44043,0.053609356
Nebraska,fedSSI,2003,18831.06492,24198.97656,0.050941352
Nevada,fedSSI,2003,29213.88504,37541.48047,0.062946923
New Hampshire,fedSSI,2003,9069.04824,11654.23633,0.035326358
New Jersey,fedSSI,2003,107166.6363,137715.1406,0.061659172
New Mexico,fedSSI,2003,36076.88376,46360.82031,0.087323643
New York,fedSSI,2003,345701.4469,444245.7813,0.090895317
North Carolina,fedSSI,2003,183959.0899,236397.7656,0.108491696
North Dakota,fedSSI,2003,5029.6392,6463.368652,0.040044166
Ohio,fedSSI,2003,240171.3835,308633.7188,0.102427088
Oklahoma,fedSSI,2003,66832.91736,85884.05469,0.091653161
Oregon,fedSSI,2003,42198.5136,54227.46094,0.060235802
Pennsylvania,fedSSI,2003,304427.6746,391206.6563,0.127749503
Rhode Island,fedSSI,2003,24003.17244,30845.42383,0.116238602
South Carolina,fedSSI,2003,98777.14128,126934.1719,0.116833128
South Dakota,fedSSI,2003,10129.23804,13016.63965,0.062080964
Tennessee,fedSSI,2003,126041.0544,161969.8281,0.107671656
Texas,fedSSI,2003,367569.6898,472347.6875,0.072952561
Utah,fedSSI,2003,20310.45984,26100.08203,0.033257283
Vermont,fedSSI,2003,7754.738716,9965.274414,0.065167867
Virginia,fedSSI,2003,112103.0616,144058.7344,0.076307103
Washington,fedSSI,2003,74546.02848,95795.82813,0.059790742
West Virginia,fedSSI,2003,47116.56816,60547.43359,0.145253763
Wisconsin,fedSSI,2003,86543.72964,111213.5547,0.077088542
Wyoming,fedSSI,2003,4504.83996,5788.972168,0.04372732
Alabama,fedEITC,2003,980940,1260563,1.069680572
Alaska,fedEITC,2003,57882,74381.61719,0.37652427
Arizona,fedEITC,2003,709960,912338.4375,0.59563005
Arkansas,fedEITC,2003,528519,679176.5625,0.945358276
California,fedEITC,2003,4382294,5631494,0.567946672
Colorado,fedEITC,2003,425764,547130.625,0.452101946
Connecticut,fedEITC,2003,262708,337594.5313,0.37575677
Delaware,fedEITC,2003,97001,124651.7344,0.592121959
District of Columbia,fedEITC,2003,87017,111821.7266,0.927619338
Florida,fedEITC,2003,2807471,3607757.75,0.892769158
Georgia,fedEITC,2003,1643024,2111378,0.878570497
Hawaii,fedEITC,2003,132899,170782.6719,0.550388098
Idaho,fedEITC,2003,171652,220582.4531,0.548235238
Illinois,fedEITC,2003,1500697,1928479.875,0.565860033
Indiana,fedEITC,2003,718264,923009.5625,0.551397443
Iowa,fedEITC,2003,270896,348116.5625,0.454782635
Kansas,fedEITC,2003,295386,379587.5938,0.505913079
Kentucky,fedEITC,2003,588693,756503.5625,0.716637731
Louisiana,fedEITC,2003,1115615,1433627.875,1.136860609
Maine,fedEITC,2003,135316,173888.6563,0.550792992
Maryland,fedEITC,2003,586038,753091.75,0.517276347
Massachusetts,fedEITC,2003,468495,602042.375,0.379618794
Michigan,fedEITC,2003,1101553,1415557.5,0.520972967
Minnesota,fedEITC,2003,396726,509815.1875,0.374693573
Mississippi,fedEITC,2003,777020,998514.3125,1.240857482
Missouri,fedEITC,2003,750276,964146.75,0.640304863
Montana,fedEITC,2003,120992,155481.5156,0.654339433
Nebraska,fedEITC,2003,181161,232802.0625,0.490072459
Nevada,fedEITC,2003,264730,340192.9063,0.570411623
New Hampshire,fedEITC,2003,92940,119433.1172,0.362026036
New Jersey,fedEITC,2003,838235,1077179,0.482285112
New Mexico,fedEITC,2003,356519,458146.9375,0.862949789
New York,fedEITC,2003,2601465,3343028.5,0.684003413
North Carolina,fedEITC,2003,1374127,1765830.375,0.810405016
North Dakota,fedEITC,2003,63161,81165.42969,0.502865016
Ohio,fedEITC,2003,1344140,1727295.375,0.573242068
Oklahoma,fedEITC,2003,567461,729219.25,0.778203249
Oregon,fedEITC,2003,360464,463216.4688,0.514540315
Pennsylvania,fedEITC,2003,1254599,1612230.125,0.526477754
Rhode Island,fedEITC,2003,107672,138364.5625,0.521416187
South Carolina,fedEITC,2003,789538,1014600.625,0.933861732
South Dakota,fedEITC,2003,90251,115977.6016,0.553138256
Tennessee,fedEITC,2003,987536,1269039.25,0.843611181
Texas,fedEITC,2003,4253730,5466282,0.844249427
Utah,fedEITC,2003,237692,305447.5625,0.38920781
Vermont,fedEITC,2003,56368,72436.04688,0.473695189
Virginia,fedEITC,2003,856908,1101174.875,0.583286166
Washington,fedEITC,2003,572553,735762.75,0.459224582
West Virginia,fedEITC,2003,243260,312602.75,0.749936402
Wisconsin,fedEITC,2003,465069,597639.75,0.414258629
Wyoming,fedEITC,2003,54933,70591.99219,0.53322047
Alabama,CTC,2003,324030,416396.75,0.353343338
Alaska,CTC,2003,61461,78980.83594,0.399805784
Arizona,CTC,2003,433071,556520.5625,0.363330483
Arkansas,CTC,2003,180821,232365.1406,0.32343328
California,CTC,2003,2678002,3441383,0.347069889
Colorado,CTC,2003,373978,480582.7188,0.397112459
Connecticut,CTC,2003,283409,364196.4688,0.405365825
Delaware,CTC,2003,68869,88500.53125,0.420396119
District of Columbia,CTC,2003,26585,34163.21875,0.283401638
Florida,CTC,2003,1138005,1462400.375,0.361882925
Georgia,CTC,2003,676171,868917.6875,0.361567408
Hawaii,CTC,2003,99082,127325.9297,0.410338312
Idaho,CTC,2003,118920,152818.875,0.379815757
Illinois,CTC,2003,268008,344405.3125,0.101056382
Indiana,CTC,2003,559798,719371.875,0.429746151
Iowa,CTC,2003,258636,332361.7813,0.434200466
Kansas,CTC,2003,239178,307357.1563,0.409644604
Kentucky,CTC,2003,305732,392882.7813,0.372178853
Louisiana,CTC,2003,332258,426970.1875,0.338585496
Maine,CTC,2003,100124,128664.9609,0.407546759
Maryland,CTC,2003,460760,592102.4375,0.406697571
Massachusetts,CTC,2003,505733,649895.3125,0.409792542
Michigan,CTC,2003,852981,1096128.5,0.403412312
Minnesota,CTC,2003,457918,588450.3125,0.43248722
Mississippi,CTC,2003,196805,252905.4688,0.31428659
Missouri,CTC,2003,460710,592038.1875,0.393181771
Montana,CTC,2003,66010,84826.55469,0.356990069
Nebraska,CTC,2003,156443,201038.0313,0.423205882
Nevada,CTC,2003,197125,253316.6875,0.424743652
New Hampshire,CTC,2003,105152,135126.2188,0.409595013
New Jersey,CTC,2003,693456,891129.875,0.398985386
New Mexico,CTC,2003,135876,174608.2813,0.328886151
New York,CTC,2003,1287005,1653873.625,0.338392347
North Carolina,CTC,2003,630324,810001.75,0.371739835
North Dakota,CTC,2003,53289,68479.35938,0.424267739
Ohio,CTC,2003,988283,1269999.125,0.421477973
Oklahoma,CTC,2003,253830,326185.8125,0.348096758
Oregon,CTC,2003,257947,331476.375,0.36820358
Pennsylvania,CTC,2003,973624,1251161.5,0.408569872
Rhode Island,CTC,2003,83386,107155.6875,0.403807938
South Carolina,CTC,2003,290474,373275.4063,0.343571275
South Dakota,CTC,2003,64620,83040.32813,0.396048725
Tennessee,CTC,2003,438485,563477.8125,0.374579579
Texas,CTC,2003,1762589,2265025.75,0.349825829
Utah,CTC,2003,246575,316862.7188,0.403753251
Vermont,CTC,2003,49651,63804.32422,0.41724807
Virginia,CTC,2003,600248,771352.375,0.408581048
Washington,CTC,2003,517634,665188.75,0.415176004
West Virginia,CTC,2003,115942,148991.9844,0.357432932
Wisconsin,CTC,2003,495810,637143.6875,0.441641092
Wyoming,CTC,2003,43918,56437.09375,0.426300675
Alabama,addCC,2003,0,0,0
Alaska,addCC,2003,0,0,0
Arizona,addCC,2003,0,0,0
Arkansas,addCC,2003,0,0,0
California,addCC,2003,0,0,0
Colorado,addCC,2003,0,0,0
Connecticut,addCC,2003,0,0,0
Delaware,addCC,2003,0,0,0
District of Columbia,addCC,2003,0,0,0
Florida,addCC,2003,0,0,0
Georgia,addCC,2003,0,0,0
Hawaii,addCC,2003,0,0,0
Idaho,addCC,2003,0,0,0
Illinois,addCC,2003,0,0,0
Indiana,addCC,2003,0,0,0
Iowa,addCC,2003,0,0,0
Kansas,addCC,2003,0,0,0
Kentucky,addCC,2003,0,0,0
Louisiana,addCC,2003,0,0,0
Maine,addCC,2003,0,0,0
Maryland,addCC,2003,0,0,0
Massachusetts,addCC,2003,0,0,0
Michigan,addCC,2003,0,0,0
Minnesota,addCC,2003,0,0,0
Mississippi,addCC,2003,0,0,0
Missouri,addCC,2003,0,0,0
Montana,addCC,2003,0,0,0
Nebraska,addCC,2003,0,0,0
Nevada,addCC,2003,0,0,0
New Hampshire,addCC,2003,0,0,0
New Jersey,addCC,2003,0,0,0
New Mexico,addCC,2003,0,0,0
New York,addCC,2003,0,0,0
North Carolina,addCC,2003,0,0,0
North Dakota,addCC,2003,0,0,0
Ohio,addCC,2003,0,0,0
Oklahoma,addCC,2003,0,0,0
Oregon,addCC,2003,0,0,0
Pennsylvania,addCC,2003,0,0,0
Rhode Island,addCC,2003,0,0,0
South Carolina,addCC,2003,0,0,0
South Dakota,addCC,2003,0,0,0
Tennessee,addCC,2003,0,0,0
Texas,addCC,2003,0,0,0
Utah,addCC,2003,0,0,0
Vermont,addCC,2003,0,0,0
Virginia,addCC,2003,0,0,0
Washington,addCC,2003,0,0,0
West Virginia,addCC,2003,0,0,0
Wisconsin,addCC,2003,0,0,0
Wyoming,addCC,2003,0,0,0
Alabama,stateEITC,2003,0,0,0
Alaska,stateEITC,2003,0,0,0
Arizona,stateEITC,2003,0,0,0
Arkansas,stateEITC,2003,0,0,0
California,stateEITC,2003,0,0,0
Colorado,stateEITC,2003,0,0,0
Connecticut,stateEITC,2003,0,0,0
Delaware,stateEITC,2003,0,0,0
District of Columbia,stateEITC,2003,19578.82422,25159.88867,0.208714351
Florida,stateEITC,2003,0,0,0
Georgia,stateEITC,2003,0,0,0
Hawaii,stateEITC,2003,0,0,0
Idaho,stateEITC,2003,0,0,0
Illinois,stateEITC,2003,65746.17188,84487.52344,0.024790568
Indiana,stateEITC,2003,40555.65234,52116.28906,0.031133793
Iowa,stateEITC,2003,8600,11051.48242,0.014437757
Kansas,stateEITC,2003,41141,52868.49609,0.070462957
